[CONFIG] ID=02dda9330abb4fea82cb7b1cdbd66cc8 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 32, 'momentum': 0.48030000000000006, 'weight_decay': 0.00011860000000000001, 'batch_norm_decay': 0.8829830000000001, 'batch_norm_epsilon': 0.0007228, 'learning_rate': 0.0402, 'optimizer': 'momentum'}
[CONFIG] ID=df151322d62e494fa6824553c7d66c04 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 128, 'momentum': 0.47700000000000004, 'weight_decay': 0.00018, 'batch_norm_decay': 0.805373, 'batch_norm_epsilon': 0.0006733, 'learning_rate': 0.0658, 'optimizer': 'adam'}
[CONFIG] ID=ffd058627caa44d3abdfba4fd366e766 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 256, 'momentum': 0.6827000000000001, 'weight_decay': 0.0001586, 'batch_norm_decay': 0.8823860000000001, 'batch_norm_epsilon': 5.8509999999999994e-05, 'learning_rate': 0.07629999999999999, 'optimizer': 'rmsprop'}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=12 result={'accuracy': 0.8434, 'loss': 0.57886755, 'global_step': 18278}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=12 result={'accuracy': 0.7828, 'loss': 0.88538283, 'global_step': 18278}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=14 result={'accuracy': 0.8067, 'loss': 0.6946448, 'global_step': 2625}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=15 result={'accuracy': 0.7576, 'loss': 0.8028487, 'global_step': 1392}
[RESULT] ID=df151322d62e494fa6824553c7d66c04 iter=14 result={'accuracy': 0.2915, 'loss': 4.2342057, 'global_step': 5265}
[RESULT] ID=ffd058627caa44d3abdfba4fd366e766 iter=14 result={'accuracy': 0.256, 'loss': 2.7620795, 'global_step': 2625}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=13 result={'accuracy': 0.8478, 'loss': 0.56043833, 'global_step': 19684}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=15 result={'accuracy': 0.8021, 'loss': 0.69331557, 'global_step': 2800}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=13 result={'accuracy': 0.808, 'loss': 0.8193126, 'global_step': 19684}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=16 result={'accuracy': 0.754, 'loss': 0.81482106, 'global_step': 1479}
[RESULT] ID=df151322d62e494fa6824553c7d66c04 iter=15 result={'accuracy': 0.4551, 'loss': 1.8946233, 'global_step': 5616}
[RESULT] ID=ffd058627caa44d3abdfba4fd366e766 iter=15 result={'accuracy': 0.3404, 'loss': 2.0532875, 'global_step': 2800}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=14 result={'accuracy': 0.7971, 'loss': 0.7424276, 'global_step': 21090}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=16 result={'accuracy': 0.7985, 'loss': 0.73001987, 'global_step': 2975}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=17 result={'accuracy': 0.71, 'loss': 1.016799, 'global_step': 1566}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=14 result={'accuracy': 0.8279, 'loss': 0.7355301, 'global_step': 21090}
[RESULT] ID=df151322d62e494fa6824553c7d66c04 iter=16 result={'accuracy': 0.4547, 'loss': 1.8972695, 'global_step': 5967}
[RESULT] ID=ffd058627caa44d3abdfba4fd366e766 iter=16 result={'accuracy': 0.1812, 'loss': 3.446092, 'global_step': 2975}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=17 result={'accuracy': 0.7538, 'loss': 0.9807513, 'global_step': 3150}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=15 result={'accuracy': 0.835, 'loss': 0.60510206, 'global_step': 22496}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=18 result={'accuracy': 0.7493, 'loss': 0.85070354, 'global_step': 1653}
[RESULT] ID=df151322d62e494fa6824553c7d66c04 iter=17 result={'accuracy': 0.3489, 'loss': 2.3206446, 'global_step': 6318}
[RESULT] ID=ffd058627caa44d3abdfba4fd366e766 iter=17 result={'accuracy': 0.202, 'loss': 5.020189, 'global_step': 3150}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=15 result={'accuracy': 0.7868, 'loss': 0.86356974, 'global_step': 22496}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=18 result={'accuracy': 0.814, 'loss': 0.69865865, 'global_step': 3325}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=19 result={'accuracy': 0.73, 'loss': 0.93146956, 'global_step': 1740}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=16 result={'accuracy': 0.8466, 'loss': 0.57517594, 'global_step': 23902}
[RESULT] ID=df151322d62e494fa6824553c7d66c04 iter=18 result={'accuracy': 0.4604, 'loss': 1.9271119, 'global_step': 6669}
[RESULT] ID=ffd058627caa44d3abdfba4fd366e766 iter=18 result={'accuracy': 0.3085, 'loss': 2.6178944, 'global_step': 3325}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=16 result={'accuracy': 0.7965, 'loss': 0.8612738, 'global_step': 23902}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=19 result={'accuracy': 0.8265, 'loss': 0.65931666, 'global_step': 3500}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=20 result={'accuracy': 0.7375, 'loss': 0.9032024, 'global_step': 1827}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=17 result={'accuracy': 0.8552, 'loss': 0.5613141, 'global_step': 25308}
[RESULT] ID=df151322d62e494fa6824553c7d66c04 iter=19 result={'accuracy': 0.508, 'loss': 1.5756549, 'global_step': 7020}
[RESULT] ID=ffd058627caa44d3abdfba4fd366e766 iter=19 result={'accuracy': 0.3683, 'loss': 2.0488226, 'global_step': 3500}
[CONFIG] ID=0c4c83ef8a1d469fbfeff76bf0dff4c0 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 64, 'momentum': 0.8867500000000001, 'weight_decay': 0.00019080000000000003, 'batch_norm_decay': 0.800398, 'batch_norm_epsilon': 0.0006208300000000001, 'learning_rate': 0.0627, 'optimizer': 'adagrad'}
[CONFIG] ID=ca744a6ff2ae48de941fa688a71dc76e config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 1024, 'momentum': 0.94835, 'weight_decay': 0.0001137, 'batch_norm_decay': 0.923977, 'batch_norm_epsilon': 2.485e-05, 'learning_rate': 0.079, 'optimizer': 'adam'}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=17 result={'accuracy': 0.8131, 'loss': 0.78701955, 'global_step': 25308}
