[ TIME ] start=2019-11-01 09:02:54.223138
[CONFIG] ID=68d3a1ee00d242ff89c9bba2658e5fd0 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 256, 'momentum': 0.77675, 'weight_decay': 0.0001878, 'batch_norm_decay': 0.8686550000000001, 'batch_norm_epsilon': 0.00040204000000000005, 'learning_rate': 0.05190000000000001, 'optimizer': 'adam'}
[RESULT] ID=01ebf3f3679c488bb5d074d24d8ad123 iter=17 result={'accuracy': 0.6035, 'loss': 1.2309319, 'global_step': 25308}
[RESULT] ID=cb22875e4ff245dfada45d71dff559a0 iter=20 result={'accuracy': 0.7284, 'loss': 0.9821219, 'global_step': 1827}
[RESULT] ID=091fd74937ce41bba0781dd0a5e58001 iter=0 result={'accuracy': 0.1053, 'loss': 55.711613, 'global_step': 175}
[RESULT] ID=a2d5dc11909c4ff2a3c7b06bbad33eb7 iter=20 result={'accuracy': 0.6774, 'loss': 1.2281308, 'global_step': 903}
[RESULT] ID=b24f6cd10e5e4c3cabce9e6c32cf1b23 iter=1 result={'accuracy': 0.4202, 'loss': 1.6488022, 'global_step': 702}
[RESULT] ID=47b391a492be4bdab71d814e31618b12 iter=18 result={'accuracy': 0.3335, 'loss': 2.5027583, 'global_step': 26714}
[RESULT] ID=01ebf3f3679c488bb5d074d24d8ad123 iter=18 result={'accuracy': 0.6138, 'loss': 1.1817718, 'global_step': 26714}
[RESULT] ID=cb22875e4ff245dfada45d71dff559a0 iter=21 result={'accuracy': 0.75, 'loss': 0.89982957, 'global_step': 1914}
[RESULT] ID=091fd74937ce41bba0781dd0a5e58001 iter=1 result={'accuracy': 0.2198, 'loss': 2.137175, 'global_step': 350}
[RESULT] ID=a2d5dc11909c4ff2a3c7b06bbad33eb7 iter=21 result={'accuracy': 0.6909, 'loss': 1.3918205, 'global_step': 946}
[RESULT] ID=b24f6cd10e5e4c3cabce9e6c32cf1b23 iter=2 result={'accuracy': 0.4585, 'loss': 1.5392554, 'global_step': 1053}
[RESULT] ID=47b391a492be4bdab71d814e31618b12 iter=19 result={'accuracy': 0.3733, 'loss': 2.078353, 'global_step': 28120}
[CONFIG] ID=5c77a28a4c2b427e9a50818cc1c16c1c config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 32, 'momentum': 0.81415, 'weight_decay': 0.00017109999999999998, 'batch_norm_decay': 0.985468, 'batch_norm_epsilon': 0.0006990400000000001, 'learning_rate': 0.08549999999999999, 'optimizer': 'rmsprop'}
[RESULT] ID=cb22875e4ff245dfada45d71dff559a0 iter=22 result={'accuracy': 0.8009, 'loss': 0.7011685, 'global_step': 2001}
[RESULT] ID=a2d5dc11909c4ff2a3c7b06bbad33eb7 iter=22 result={'accuracy': 0.6511, 'loss': 1.4591749, 'global_step': 989}
[RESULT] ID=091fd74937ce41bba0781dd0a5e58001 iter=2 result={'accuracy': 0.2964, 'loss': 2.0939958, 'global_step': 525}
[RESULT] ID=01ebf3f3679c488bb5d074d24d8ad123 iter=19 result={'accuracy': 0.6198, 'loss': 1.1772398, 'global_step': 28120}
[CONFIG] ID=301741c8a0e740468c6b1ab4ac59302e config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 32, 'momentum': 0.5353, 'weight_decay': 0.0001538, 'batch_norm_decay': 0.8246760000000001, 'batch_norm_epsilon': 2.8810000000000004e-05, 'learning_rate': 0.0128, 'optimizer': 'rmsprop'}
[RESULT] ID=b24f6cd10e5e4c3cabce9e6c32cf1b23 iter=3 result={'accuracy': 0.4855, 'loss': 1.4815675, 'global_step': 1404}
[RESULT] ID=cb22875e4ff245dfada45d71dff559a0 iter=23 result={'accuracy': 0.7846, 'loss': 0.7717011, 'global_step': 2088}
[RESULT] ID=a2d5dc11909c4ff2a3c7b06bbad33eb7 iter=23 result={'accuracy': 0.7154, 'loss': 1.0361134, 'global_step': 1032}
[RESULT] ID=091fd74937ce41bba0781dd0a5e58001 iter=3 result={'accuracy': 0.368, 'loss': 1.906649, 'global_step': 700}
[RESULT] ID=5c77a28a4c2b427e9a50818cc1c16c1c iter=0 result={'accuracy': 0.1663, 'loss': 2.6408968, 'global_step': 1406}
[RESULT] ID=301741c8a0e740468c6b1ab4ac59302e iter=0 result={'accuracy': 0.4677, 'loss': 1.6098315, 'global_step': 1406}
[RESULT] ID=b24f6cd10e5e4c3cabce9e6c32cf1b23 iter=4 result={'accuracy': 0.5121, 'loss': 1.4243414, 'global_step': 1755}
[RESULT] ID=cb22875e4ff245dfada45d71dff559a0 iter=24 result={'accuracy': 0.8021, 'loss': 0.7398077, 'global_step': 2175}
[RESULT] ID=091fd74937ce41bba0781dd0a5e58001 iter=4 result={'accuracy': 0.1746, 'loss': 3.4103532, 'global_step': 875}
[RESULT] ID=a2d5dc11909c4ff2a3c7b06bbad33eb7 iter=24 result={'accuracy': 0.7166, 'loss': 1.2200768, 'global_step': 1075}
[RESULT] ID=5c77a28a4c2b427e9a50818cc1c16c1c iter=1 result={'accuracy': 0.1281, 'loss': 2.4367206, 'global_step': 2812}
[RESULT] ID=b24f6cd10e5e4c3cabce9e6c32cf1b23 iter=5 result={'accuracy': 0.5214, 'loss': 1.393335, 'global_step': 2106}
[RESULT] ID=301741c8a0e740468c6b1ab4ac59302e iter=1 result={'accuracy': 0.4462, 'loss': 1.897587, 'global_step': 2812}
[RESULT] ID=cb22875e4ff245dfada45d71dff559a0 iter=25 result={'accuracy': 0.7995, 'loss': 0.7191242, 'global_step': 2262}
[RESULT] ID=a2d5dc11909c4ff2a3c7b06bbad33eb7 iter=25 result={'accuracy': 0.6672, 'loss': 1.292633, 'global_step': 1118}
[RESULT] ID=091fd74937ce41bba0781dd0a5e58001 iter=5 result={'accuracy': 0.1965, 'loss': 4.091319, 'global_step': 1050}
